LONGITUDE LATITUDE PRCP
-79.7751 33.2611 11.05
-79.7367 33.2459 10.21
-79.6983 33.2308 10.35
-79.6599 33.2156 9.5
-79.6215 33.2003 4.84
-79.5832 33.1851 5.46
-79.5449 33.1699 6.39
-79.5066 33.1546 5.54
-79.4683 33.1393 4.96
-79.4301 33.124 4.29
-79.3918 33.1087 3.61
-79.3536 33.0933 3.52
-82.8307 34.4144 5.27
-82.7904 34.4008 5.18
-82.7501 34.3872 5.52
-82.7098 34.3736 6.14
-82.6695 34.36 6.09
-82.6293 34.3463 6.37
-82.5891 34.3326 6.39
-82.549 34.3189 6.31
-82.5088 34.3052 6.26
-82.4687 34.2915 6.02
-82.4286 34.2777 6.26
-82.3885 34.2639 6.51
-82.3484 34.2501 6.0
-82.3084 34.2363 5.84
-82.2684 34.2225 5.74
-82.2284 34.2086 6.19
-82.1884 34.1947 6.14
-82.1485 34.1808 6.69
-82.1086 34.1669 6.89
-82.0687 34.1529 6.15
-82.0288 34.1389 6.65
-81.9889 34.1249 6.74
-81.9491 34.1109 6.54
-81.9093 34.0969 7.33
-81.8695 34.0828 7.46
-81.8298 34.0687 7.46
-81.7901 34.0546 7.76
-81.7504 34.0405 8.55
-81.7107 34.0264 8.62
-81.671 34.0122 8.7
-81.6314 33.998 8.54
-81.5918 33.9838 8.29
-81.5522 33.9696 8.43
-81.5126 33.9554 8.66
-81.4731 33.9411 9.19
-81.4336 33.9268 8.73
-81.3941 33.9125 8.38
-81.3546 33.8982 8.43
-81.3151 33.8838 9.12
-81.2757 33.8694 9.29
-81.2363 33.8551 9.53
-81.197 33.8406 9.66
-81.1576 33.8262 9.34
-81.1183 33.8118 9.76
-81.079 33.7973 9.8
-81.0397 33.7828 9.67
-81.0004 33.7683 9.63
-80.9612 33.7537 9.69
-80.922 33.7392 10.02
-80.8828 33.7246 10.11
-80.8437 33.71 10.64
-80.8045 33.6954 10.97
-80.7654 33.6808 10.61
-80.7263 33.6661 10.18
-80.6873 33.6514 10.39
-80.6482 33.6367 10.31
-80.6092 33.622 10.86
-80.5702 33.6073 10.89
-80.5313 33.5925 10.83
-80.4923 33.5778 11.05
-80.4534 33.563 11.04
-80.4145 33.5481 10.91
-80.3756 33.5333 10.79
-80.3368 33.5185 10.37
-80.298 33.5036 10.21
-80.2592 33.4887 10.38
-80.2204 33.4738 10.27
-80.1816 33.4588 10.38
-80.1429 33.4439 10.8
-80.1042 33.4289 10.82
-80.0655 33.4139 10.94
-80.0269 33.3989 10.97
-79.9883 33.3839 11.16
-79.9497 33.3688 10.72
-79.9111 33.3537 10.22
-79.8725 33.3386 9.64
-79.834 33.3235 8.62
-79.7955 33.3084 8.65
-79.757 33.2932 7.64
-79.7185 33.2781 7.59
-79.6801 33.2629 5.91
-79.6417 33.2477 4.43
-79.6033 33.2324 3.97
-79.565 33.2172 3.54
-79.5266 33.2019 3.56
-79.4883 33.1866 4.16
-79.45 33.1713 4.29
-79.4118 33.156 3.6
-79.3735 33.1407 3.22
-79.3353 33.1253 3.04
-79.2971 33.1099 3.07
-83.0972 34.5421 3.65
-83.0567 34.5286 3.91
-83.0163 34.5152 3.68
-82.9758 34.5017 3.93
-82.9354 34.4882 4.38
-82.8546 34.4612 4.79
-82.8142 34.4476 4.98
-82.7739 34.434 4.95
-82.7336 34.4204 5.19
-82.6933 34.4068 5.71
-82.653 34.3932 6.19
-82.6128 34.3795 6.59
-82.5725 34.3658 6.76
-82.5323 34.3521 6.73
-82.4922 34.3384 6.72
-82.452 34.3246 6.53
-82.4119 34.3108 6.66
-82.3718 34.2971 6.79
-82.3317 34.2832 6.51
-82.2916 34.2694 6.6
-82.2516 34.2555 6.95
-82.2116 34.2417 6.74
-82.1716 34.2278 6.4
-82.1316 34.2138 7.25
-82.0917 34.1999 7.71
-82.0518 34.1859 7.95
-82.0119 34.1719 6.64
-81.972 34.1579 6.98
-81.9322 34.1439 6.84
-81.8923 34.1298 7.25
-81.8525 34.1158 7.56
-81.8128 34.1017 7.95
-81.773 34.0876 7.91
-81.7333 34.0734 7.69
-81.6936 34.0593 7.64
-81.6539 34.0451 7.79
-81.6142 34.0309 8.26
-81.5746 34.0167 8.82
-81.535 34.0024 9.22
-81.4954 33.9882 8.84
-81.4558 33.9739 8.89
-81.4163 33.9596 9.22
-81.3768 33.9453 8.96
-81.3373 33.9309 8.38
-81.2978 33.9166 8.75
-81.2584 33.9022 8.97
-81.219 33.8878 8.78
-81.1796 33.8733 8.77
-81.1402 33.8589 8.42
-81.1009 33.8444 9.02
-81.0615 33.8299 8.91
-81.0222 33.8154 9.08
-80.983 33.8009 9.26
-80.9437 33.7864 9.94
-80.9045 33.7718 10.31
-80.8653 33.7572 10.48
-80.8261 33.7426 10.73
-80.7869 33.728 11.28
-80.7478 33.7133 11.37
-80.7087 33.6986 11.47
-80.6696 33.6839 11.49
-80.6305 33.6692 11.34
-80.5915 33.6545 11.34
-80.5525 33.6398 11.12
-80.5135 33.625 11.56
-80.4745 33.6102 11.48
-80.4356 33.5954 11.2
-80.3967 33.5806 10.68
-80.3578 33.5657 10.54
-80.3189 33.5508 10.39
-80.2801 33.5359 10.82
-80.2413 33.521 10.85
-80.2025 33.5061 10.8
-80.1637 33.4911 10.34
-80.125 33.4762 9.98
-80.0862 33.4612 9.93
-80.0475 33.4462 10.04
-80.0089 33.4311 10.83
-79.9702 33.4161 10.97
-79.9316 33.401 11.23
-79.893 33.3859 10.5
-79.8544 33.3708 6.87
-79.8159 33.3557 5.89
-79.7773 33.3406 5.72
-79.7388 33.3254 5.71
-79.7004 33.3102 4.89
-79.6619 33.295 4.06
-79.6235 33.2798 3.42
-79.5851 33.2645 3.19
-79.5467 33.2493 3.24
-79.5083 33.234 3.09
-79.47 33.2187 4.15
-79.4317 33.2034 4.02
-79.3934 33.188 3.56
-79.3552 33.1727 3.5
-79.3169 33.1573 3.31
-79.2787 33.1419 3.6
-83.2433 34.629 2.78
-83.2027 34.6156 3.0
-83.1215 34.5889 3.33
-83.0809 34.5754 3.35
-83.0404 34.562 3.56
-82.9999 34.5485 3.72
-82.9594 34.5351 3.61
-82.919 34.5216 3.67
-82.8786 34.508 3.24
-82.8381 34.4945 4.13
-82.7978 34.4809 4.13
-82.7574 34.4673 4.33
-82.7171 34.4537 4.42
-82.6767 34.4401 5.38
-82.6364 34.4264 5.94
-82.5962 34.4127 5.76
-82.5559 34.399 5.83
-82.5157 34.3853 5.91
-82.4755 34.3715 5.91
-82.4353 34.3578 6.24
-82.3952 34.344 6.11
-82.3551 34.3302 6.13
-82.315 34.3163 6.29
-82.2749 34.3025 6.35
-82.2348 34.2886 6.61
-82.1948 34.2747 6.84
-82.1548 34.2608 7.05
-82.1148 34.2469 7.11
-82.0748 34.2329 7.06
-82.0349 34.2189 7.13
-81.995 34.2049 6.98
-81.9551 34.1909 7.12
-81.9152 34.1769 6.18
-81.8753 34.1628 7.64
-81.8355 34.1487 7.4
-81.7957 34.1346 7.19
-81.756 34.1205 7.08
-81.7162 34.1063 6.87
-81.6765 34.0922 7.0
-81.6368 34.078 6.94
-81.5971 34.0637 7.12
-81.5574 34.0495 7.06
-81.5178 34.0353 7.08
-81.4782 34.021 7.35
-81.4386 34.0067 7.76
-81.399 33.9924 7.56
-81.3595 33.978 7.51
-81.32 33.9637 7.68
-81.2805 33.9493 7.86
-81.241 33.9349 7.64
-81.2016 33.9205 7.85
-81.1622 33.906 8.26
-81.1228 33.8916 7.22
-81.0834 33.8771 7.5
-81.0441 33.8626 8.69
-81.0047 33.8481 9.11
-80.9654 33.8335 9.24
-80.9262 33.819 8.39
-80.8869 33.8044 9.44
-80.8477 33.7898 10.05
-80.8085 33.7752 10.07
-80.7693 33.7605 10.39
-80.7302 33.7459 10.55
-80.691 33.7312 10.72
-80.6519 33.7165 10.79
-80.6128 33.7017 11.1
-80.5738 33.687 10.98
-80.5348 33.6722 11.13
-80.4957 33.6574 11.53
-80.4568 33.6426 11.52
-80.4178 33.6278 11.26
-80.3789 33.613 10.71
-80.34 33.5981 10.7
-80.3011 33.5832 11.07
-80.2622 33.5683 11.25
-80.2234 33.5534 12.03
-80.1846 33.5384 11.66
-80.1458 33.5235 10.89
-80.107 33.5085 10.86
-80.0683 33.4935 10.77
-80.0295 33.4785 11.48
-79.9908 33.4634 11.23
-79.9522 33.4484 10.85
-79.9135 33.4333 10.32
-79.8749 33.4182 8.95
-79.8363 33.403 7.85
-79.7977 33.3879 6.28
-79.7592 33.3727 5.86
-79.7207 33.3576 5.52
-79.6822 33.3424 4.98
-79.6437 33.3271 4.5
-79.6053 33.3119 3.79
-79.5668 33.2966 3.22
-79.5284 33.2814 4.53
-79.4901 33.2661 3.95
-79.4517 33.2508 4.54
-79.4134 33.2354 4.88
-79.3751 33.2201 4.59
-79.3368 33.2047 4.7
-79.2985 33.1893 4.08
-79.2603 33.1739 4.31
-79.2221 33.1585 3.96
-83.3491 34.7024 2.93
-83.3084 34.6891 2.68
-83.2677 34.6758 2.82
-83.227 34.6624 2.97
-83.1864 34.6491 3.06
-83.1458 34.6357 3.12
-83.1052 34.6223 3.26
-83.0646 34.6088 3.45
-83.0241 34.5954 3.48
-82.9835 34.5819 3.43
-82.943 34.5684 3.36
-82.9026 34.5549 3.08
-82.8621 34.5413 3.31
-82.8217 34.5278 3.68
-82.7813 34.5142 3.58
-82.7409 34.5006 3.88
-82.7005 34.4869 4.04
-82.6602 34.4733 4.29
-82.6199 34.4596 4.59
-82.5796 34.4459 4.72
-82.5393 34.4322 5.14
-82.4991 34.4185 5.21
-82.4588 34.4047 5.15
-82.4186 34.3909 5.43
-82.3785 34.3771 5.59
-82.3383 34.3633 5.47
-82.2982 34.3495 5.49
-82.2581 34.3356 5.66
-82.218 34.3217 6.02
-82.1779 34.3078 6.22
-82.1379 34.2939 6.77
-82.0979 34.2799 6.83
-82.0579 34.2659 6.56
-82.0179 34.2519 6.22
-81.978 34.2379 6.48
-81.9381 34.2239 6.58
-81.8982 34.2098 6.54
-81.8583 34.1958 6.36
-81.8185 34.1817 6.45
-81.7787 34.1675 6.29
-81.7389 34.1534 6.07
-81.6991 34.1392 5.99
-81.6593 34.125 5.84
-81.6196 34.1108 5.92
-81.5799 34.0966 6.13
-81.5402 34.0824 5.72
-81.5006 34.0681 5.9
-81.4609 34.0538 6.15
-81.4213 34.0395 6.62
-81.3818 34.0252 6.98
-81.3422 34.0108 8.01
-81.3027 33.9964 7.7
-81.2631 33.9821 7.11
-81.2237 33.9676 7.28
-81.1842 33.9532 7.4
-81.1448 33.9388 8.08
-81.1053 33.9243 8.27
-81.0659 33.9098 8.05
-81.0266 33.8953 8.51
-80.9872 33.8807 8.8
-80.9479 33.8662 9.09
-80.9086 33.8516 9.38
-80.8693 33.837 10.22
-80.8301 33.8224 10.28
-80.7909 33.8077 9.73
-80.7517 33.7931 9.86
-80.7125 33.7784 10.03
-80.6734 33.7637 10.11
-80.6342 33.749 10.61
-80.5951 33.7342 10.62
-80.556 33.7195 10.66
-80.517 33.7047 10.86
-80.478 33.6899 11.3
-80.439 33.6751 11.65
-80.4 33.6602 11.97
-80.361 33.6454 12.48
-80.3221 33.6305 12.56
-80.2832 33.6156 12.42
-80.2443 33.6007 12.13
-80.2054 33.5857 11.73
-80.1666 33.5708 11.56
-80.1278 33.5558 10.88
-80.089 33.5408 10.48
-80.0502 33.5258 10.05
-80.0115 33.5107 9.71
-79.9728 33.4957 9.06
-79.9341 33.4806 8.44
-79.8954 33.4655 7.56
-79.8568 33.4504 6.96
-79.8182 33.4353 6.75
-79.7796 33.4201 6.22
-79.741 33.4049 8.11
-79.7025 33.3897 7.53
-79.664 33.3745 6.91
-79.6255 33.3593 6.68
-79.587 33.344 6.03
-79.5485 33.3288 5.58
-79.5101 33.3135 6.19
-79.4717 33.2981 5.15
-79.4334 33.2828 5.21
-79.395 33.2675 5.83
-79.3567 33.2521 5.08
-79.3184 33.2367 5.43
-79.2801 33.2213 5.22
-79.2419 33.2059 5.28
-79.2037 33.1904 4.92
-83.3329 34.7359 3.04
-83.2922 34.7226 3.28
-83.2515 34.7092 3.14
-83.2108 34.6959 3.02
-83.1701 34.6825 2.98
-83.1295 34.6691 3.29
-83.0889 34.6557 3.6
-83.0483 34.6422 3.47
-83.0077 34.6287 3.52
-82.9672 34.6153 3.38
-82.9266 34.6017 3.34
-82.8861 34.5882 3.18
-82.8456 34.5747 3.08
-82.8052 34.5611 3.62
-82.7648 34.5475 3.95
-82.7243 34.5339 3.93
-82.684 34.5202 3.78
-82.6436 34.5065 3.57
-82.6033 34.4929 3.82
-82.5629 34.4791 4.24
-82.5226 34.4654 4.39
-82.4824 34.4517 4.6
-82.4421 34.4379 4.84
-82.4019 34.4241 4.8
-82.3617 34.4103 5.07
-82.3215 34.3964 5.45
-82.2814 34.3826 5.86
-82.2413 34.3687 5.96
-82.2012 34.3548 6.07
-82.1611 34.3409 6.08
-82.121 34.3269 6.05
-82.081 34.313 6.11
-82.041 34.299 6.13
-82.001 34.285 6.13
-81.961 34.2709 6.22
-81.9211 34.2569 6.47
-81.8812 34.2428 6.33
-81.8413 34.2287 6.18
-81.8014 34.2146 6.09
-81.7616 34.2005 6.1
-81.7217 34.1863 6.02
-81.6819 34.1721 5.71
-81.6422 34.1579 5.91
-81.6024 34.1437 5.81
-81.5627 34.1295 6.13
-81.523 34.1152 5.91
-81.4833 34.1009 5.66
-81.4437 34.0866 6.11
-81.404 34.0723 5.76
-81.3644 34.058 5.92
-81.3249 34.0436 5.63
-81.2853 34.0292 6.51
-81.2458 34.0148 6.65
-81.2063 34.0004 7.27
-81.1668 33.9859 6.62
-81.1273 33.9715 8.23
-81.0879 33.957 8.11
-81.0485 33.9425 8.18
-81.0091 33.9279 8.83
-80.9697 33.9134 8.98
-80.9304 33.8988 9.28
-80.891 33.8842 9.9
-80.8517 33.8696 10.42
-80.8125 33.855 10.55
-80.7732 33.8403 10.47
-80.734 33.8257 10.52
-80.6948 33.811 11.02
-80.6556 33.7962 11.53
-80.6165 33.7815 12.15
-80.5774 33.7668 13.19
-80.5383 33.752 13.55
-80.4992 33.7372 13.52
-80.4601 33.7224 13.45
-80.4211 33.7075 14.17
-80.3821 33.6927 14.0
-80.3431 33.6778 13.75
-80.3042 33.6629 13.25
-80.2653 33.648 12.46
-80.2264 33.6331 12.18
-80.1875 33.6181 11.77
-80.1486 33.6031 11.41
-80.1098 33.5881 11.06
-80.071 33.5731 10.48
-80.0322 33.5581 9.62
-79.9934 33.543 9.05
-79.9547 33.528 8.62
-79.916 33.5129 8.25
-79.8773 33.4978 8.65
-79.8386 33.4826 8.68
-79.8 33.4675 8.27
-79.7614 33.4523 9.67
-79.7228 33.4371 8.73
-79.6843 33.4219 8.74
-79.6457 33.4067 8.46
-79.6072 33.3914 8.3
-79.5687 33.3762 8.75
-79.5302 33.3609 8.01
-79.4918 33.3456 7.26
-79.4534 33.3302 6.89
-79.415 33.3149 6.43
-79.3766 33.2995 6.45
-79.3383 33.2841 5.6
-79.3 33.2687 5.61
-79.2617 33.2533 6.06
-79.2234 33.2379 4.91
-79.1852 33.2224 5.27
-83.3167 34.7694 2.8
-83.276 34.756 2.85
-83.2352 34.7427 2.9
-83.1945 34.7293 2.94
-83.1538 34.7159 3.1
-83.1132 34.7025 3.02
-83.0725 34.6891 2.94
-83.0319 34.6756 3.22
-82.9913 34.6621 3.25
-82.9507 34.6486 3.31
-82.9102 34.6351 3.06
-82.8697 34.6215 3.05
-82.8292 34.608 3.1
-82.7887 34.5944 3.33
-82.7482 34.5808 3.78
-82.7078 34.5671 4.1
-82.6674 34.5535 3.67
-82.627 34.5398 3.7
-82.5866 34.5261 3.74
-82.5463 34.5124 4.18
-82.506 34.4986 4.24
-82.4657 34.4849 4.44
-82.4254 34.4711 4.54
-82.3852 34.4573 4.57
-82.3449 34.4434 4.91
-82.3047 34.4296 5.33
-82.2646 34.4157 5.56
-82.2244 34.4018 5.61
-82.1843 34.3879 5.98
-82.1442 34.374 6.21
-82.1041 34.36 6.33
-82.064 34.346 6.25
-82.024 34.332 6.31
-81.984 34.318 6.23
-81.944 34.304 6.16
-81.9041 34.2899 6.07
-81.8641 34.2758 6.08
-81.8242 34.2617 6.2
-81.7843 34.2476 6.21
-81.7444 34.2334 6.1
-81.7046 34.2193 6.18
-81.6648 34.2051 6.2
-81.625 34.1908 6.31
-81.5852 34.1766 6.2
-81.5455 34.1624 6.07
-81.5058 34.1481 5.6
-81.4661 34.1338 5.2
-81.4264 34.1195 5.4
-81.3867 34.1051 5.64
-81.3471 34.0908 5.84
-81.3075 34.0764 5.68
-81.2679 34.062 6.73
-81.2284 34.0476 7.47
-81.1888 34.0331 6.94
-81.1493 34.0187 8.09
-81.1098 34.0042 8.4
-81.0704 33.9897 8.19
-81.0309 33.9752 8.68
-80.9915 33.9606 9.16
-80.9521 33.946 9.14
-80.9128 33.9315 9.9
-80.8734 33.9169 10.81
-80.8341 33.9022 11.45
-80.7948 33.8876 12.22
-80.7556 33.8729 12.47
-80.7163 33.8582 13.56
-80.6771 33.8435 14.27
-80.6379 33.8288 15.58
-80.5987 33.814 15.84
-80.5596 33.7993 16.01
-80.5205 33.7845 16.08
-80.4814 33.7697 15.61
-80.4423 33.7548 15.34
-80.4033 33.74 14.77
-80.3642 33.7251 13.38
-80.3252 33.7102 13.83
-80.2863 33.6953 13.85
-80.2473 33.6804 13.05
-80.2084 33.6654 12.36
-80.1695 33.6505 11.72
-80.1306 33.6355 10.84
-80.0918 33.6205 9.99
-80.0529 33.6055 9.93
-80.0141 33.5904 9.83
-79.9754 33.5753 9.25
-79.9366 33.5602 8.86
-79.8979 33.5451 9.09
-79.8592 33.53 9.3
-79.8205 33.5149 9.5
-79.7818 33.4997 9.24
-79.7432 33.4845 10.43
-79.7046 33.4693 11.07
-79.666 33.4541 10.24
-79.6274 33.4388 10.7
-79.5889 33.4236 9.95
-79.5504 33.4083 9.9
-79.5119 33.393 9.69
-79.4735 33.3777 9.21
-79.435 33.3623 9.52
-79.3966 33.347 8.05
-79.3582 33.3316 8.18
-79.3199 33.3162 7.25
-79.2815 33.3008 6.1
-79.2432 33.2853 6.04
-79.2049 33.2699 4.61
-83.3005 34.8029 2.31
-83.2597 34.7895 2.34
-83.219 34.7761 2.61
-83.1782 34.7628 2.78
-83.1375 34.7494 3.1
-83.0968 34.7359 3.2
-83.0562 34.7225 3.13
-83.0155 34.709 2.92
-82.9749 34.6955 3.04
-82.9343 34.682 2.91
-82.8937 34.6684 2.33
-82.8532 34.6549 2.95
-82.8126 34.6413 3.18
-82.7721 34.6277 3.27
-82.7317 34.6141 3.32
-82.6912 34.6004 3.95
-82.6508 34.5868 4.07
-82.6104 34.5731 3.99
-82.57 34.5593 3.99
-82.5296 34.5456 4.35
-82.4893 34.5319 4.49
-82.449 34.5181 4.5
-82.4087 34.5043 4.67
-82.3684 34.4904 4.7
-82.3281 34.4766 5.12
-82.2879 34.4627 5.28
-82.2477 34.4489 5.54
-82.2076 34.4349 5.54
-82.1674 34.421 5.68
-82.1273 34.4071 5.89
-82.0872 34.3931 5.92
-82.0471 34.3791 6.25
-82.007 34.3651 6.43
-81.967 34.351 6.34
-81.927 34.337 6.26
-81.887 34.3229 6.01
-81.847 34.3088 6.25
-81.8071 34.2947 6.16
-81.7672 34.2805 6.3
-81.7273 34.2664 6.29
-81.6874 34.2522 6.38
-81.6476 34.238 6.45
-81.6078 34.2238 6.48
-81.568 34.2095 6.18
-81.5282 34.1952 6.31
-81.4885 34.181 6.31
-81.4488 34.1666 5.87
-81.4091 34.1523 6.12
-81.3694 34.138 6.3
-81.3297 34.1236 6.14
-81.2901 34.1092 6.08
-81.2505 34.0948 7.25
-81.2109 34.0803 7.11
-81.1714 34.0659 7.91
-81.1318 34.0514 8.67
-81.0923 34.0369 8.91
-81.0529 34.0224 9.85
-81.0134 34.0079 9.79
-80.974 33.9933 10.78
-80.9346 33.9787 10.92
-80.8952 33.9641 12.08
-80.8558 33.9495 12.87
-80.8165 33.9349 14.32
-80.7772 33.9202 14.58
-80.7379 33.9055 14.96
-80.6986 33.8908 14.73
-80.6594 33.8761 15.16
-80.6202 33.8613 15.31
-80.581 33.8466 14.31
-80.5418 33.8318 14.11
-80.5027 33.817 13.88
-80.4635 33.8022 13.61
-80.4245 33.7873 13.51
-80.3854 33.7725 13.13
-80.3463 33.7576 12.97
-80.3073 33.7427 12.55
-80.2683 33.7277 11.69
-80.2294 33.7128 10.78
-80.1904 33.6978 10.43
-80.1515 33.6829 9.56
-80.1126 33.6678 9.11
-80.0737 33.6528 9.01
-80.0349 33.6378 8.86
-79.996 33.6227 8.85
-79.9572 33.6076 8.84
-79.9185 33.5925 8.96
-79.8797 33.5774 9.63
-79.841 33.5623 9.95
-79.8023 33.5471 10.01
-79.7636 33.5319 15.04
-79.725 33.5167 14.25
-79.6863 33.5015 11.62
-79.6477 33.4863 12.06
-79.6092 33.471 10.58
-79.5706 33.4557 10.66
-79.5321 33.4404 10.34
-79.4936 33.4251 9.67
-79.4551 33.4098 10.97
-79.4166 33.3944 10.56
-79.3782 33.379 9.41
-79.3398 33.3636 8.61
-79.3014 33.3482 7.87
-79.2631 33.3328 6.61
-79.2247 33.3173 6.39
-79.1864 33.3019 5.33
-83.2435 34.823 2.25
-83.2027 34.8096 2.68
-83.1619 34.7962 2.93
-83.1212 34.7828 3.0
-83.0805 34.7694 3.1
-83.0398 34.7559 2.93
-82.9991 34.7424 2.77
-82.9585 34.7289 2.65
-82.9178 34.7154 2.64
-82.8772 34.7018 2.66
-82.8367 34.6882 2.74
-82.7961 34.6746 2.89
-82.7556 34.661 3.03
-82.7151 34.6474 2.92
-82.6746 34.6337 3.39
-82.6341 34.62 3.6
-82.5937 34.6063 3.63
-82.5533 34.5926 3.77
-82.5129 34.5788 4.17
-82.4725 34.5651 4.52
-82.4322 34.5513 4.7
-82.3919 34.5375 4.94
-82.3516 34.5236 5.13
-82.3113 34.5098 5.38
-82.2711 34.4959 5.44
-82.2309 34.482 5.47
-82.1907 34.4681 5.57
-82.1505 34.4541 5.76
-82.1103 34.4402 5.74
-82.0702 34.4262 5.98
-82.0301 34.4122 6.19
-81.99 34.3981 6.35
-81.95 34.3841 6.44
-81.9099 34.37 6.49
-81.8699 34.3559 6.31
-81.83 34.3418 6.25
-81.79 34.3277 6.19
-81.7501 34.3135 6.15
-81.7101 34.2993 6.14
-81.6703 34.2851 6.39
-81.6304 34.2709 6.33
-81.5906 34.2567 6.33
-81.5507 34.2424 6.32
-81.5109 34.2281 6.23
-81.4712 34.2138 6.18
-81.4314 34.1995 6.22
-81.3917 34.1852 6.32
-81.352 34.1708 7.04
-81.3123 34.1564 7.05
-81.2727 34.142 7.51
-81.2331 34.1276 7.82
-81.1935 34.1131 7.58
-81.1539 34.0986 8.34
-81.1143 34.0842 8.58
-81.0748 34.0696 10.35
-81.0353 34.0551 12.07
-80.9958 34.0406 12.22
-80.9564 34.026 12.63
-80.917 34.0114 12.57
-80.8775 33.9968 12.99
-80.8382 33.9821 14.02
-80.7988 33.9675 13.65
-80.7595 33.9528 14.47
-80.7202 33.9381 13.92
-80.6809 33.9234 14.57
-80.6416 33.9087 14.22
-80.6024 33.8939 14.47
-80.5632 33.8791 14.27
-80.524 33.8643 14.18
-80.4848 33.8495 14.12
-80.4457 33.8347 13.85
-80.4066 33.8198 13.64
-80.3675 33.8049 12.98
-80.3284 33.79 12.64
-80.2894 33.7751 11.77
-80.2504 33.7602 11.02
-80.2114 33.7452 10.55
-80.1724 33.7302 9.79
-80.1335 33.7152 9.77
-80.0945 33.7002 9.72
-80.0556 33.6852 8.74
-80.0168 33.6701 8.66
-79.9779 33.655 8.76
-79.9391 33.6399 9.24
-79.9003 33.6248 11.2
-79.8615 33.6097 11.27
-79.8228 33.5945 11.16
-79.7841 33.5794 11.41
-79.7454 33.5642 15.13
-79.7067 33.5489 12.69
-79.6681 33.5337 12.17
-79.6294 33.5185 12.82
-79.5908 33.5032 12.15
-79.5523 33.4879 12.61
-79.5137 33.4726 13.23
-79.4752 33.4572 12.38
-79.4367 33.4419 11.85
-79.3982 33.4265 10.64
-79.3598 33.4111 9.57
-79.3213 33.3957 8.78
-79.2829 33.3803 8.19
-79.2446 33.3648 6.47
-79.2062 33.3494 6.02
-79.1679 33.3339 5.23
-83.2272 34.8565 2.24
-83.1864 34.8431 2.62
-83.1456 34.8297 2.96
-83.1048 34.8163 2.91
-83.0641 34.8028 2.81
-83.0233 34.7893 2.8
-82.9827 34.7758 2.82
-82.942 34.7623 2.53
-82.9013 34.7488 2.17
-82.8607 34.7352 2.24
-82.8201 34.7216 2.33
-82.7795 34.708 2.53
-82.739 34.6944 2.86
-82.6985 34.6807 2.91
-82.658 34.667 2.89
-82.6175 34.6533 3.42
-82.577 34.6396 3.55
-82.5366 34.6259 3.5
-82.4962 34.6121 3.25
-82.4558 34.5983 4.1
-82.4154 34.5845 4.75
-82.3751 34.5707 5.08
-82.3348 34.5568 5.3
-82.2945 34.543 5.74
-82.2542 34.5291 5.51
-82.214 34.5151 5.13
-82.1738 34.5012 5.86
-82.1336 34.4872 5.97
-82.0934 34.4733 6.14
-82.0532 34.4593 6.39
-82.0131 34.4452 6.65
-81.973 34.4312 6.87
-81.9329 34.4171 7.25
-81.8929 34.4031 7.04
-81.8528 34.3889 7.01
-81.8128 34.3748 7.01
-81.7729 34.3607 6.85
-81.7329 34.3465 6.73
-81.693 34.3323 6.71
-81.653 34.3181 6.4
-81.6132 34.3039 6.37
-81.5733 34.2896 6.18
-81.5335 34.2753 6.42
-81.4936 34.261 6.17
-81.4539 34.2467 6.2
-81.4141 34.2324 6.0
-81.3743 34.218 6.98
-81.3346 34.2036 7.48
-81.2949 34.1892 8.29
-81.2553 34.1748 8.2
-81.2156 34.1604 8.12
-81.176 34.1459 8.77
-81.1364 34.1314 9.01
-81.0968 34.1169 9.24
-81.0573 34.1024 10.53
-81.0178 34.0878 11.23
-80.9783 34.0733 12.14
-80.9388 34.0587 12.35
-80.8993 34.0441 13.73
-80.8599 34.0294 13.09
-80.8205 34.0148 14.79
-80.7811 34.0001 14.1
-80.7418 33.9854 15.63
-80.7024 33.9707 16.17
-80.6631 33.956 16.81
-80.6238 33.9412 16.16
-80.5846 33.9265 15.48
-80.5453 33.9117 14.97
-80.5061 33.8969 14.41
-80.467 33.882 13.57
-80.4278 33.8672 13.19
-80.3887 33.8523 12.58
-80.3495 33.8374 11.44
-80.3105 33.8225 10.78
-80.2714 33.8076 10.24
-80.2324 33.7926 10.0
-80.1934 33.7776 9.59
-80.1544 33.7626 10.15
-80.1154 33.7476 10.14
-80.0765 33.7326 9.84
-80.0375 33.7175 10.0
-79.9987 33.7025 10.03
-79.9598 33.6874 10.37
-79.9209 33.6723 11.88
-79.8821 33.6571 11.74
-79.8433 33.642 12.79
-79.8046 33.6268 11.02
-79.7658 33.6116 15.92
-79.7271 33.5964 13.27
-79.6884 33.5812 13.42
-79.6498 33.5659 12.99
-79.6111 33.5506 13.39
-79.5725 33.5354 11.24
-79.5339 33.52 11.03
-79.4953 33.5047 10.9
-79.4568 33.4894 9.61
-79.4183 33.474 9.31
-79.3798 33.4586 8.45
-79.3413 33.4432 7.16
-79.3029 33.4278 7.25
-79.2644 33.4123 6.25
-79.226 33.3969 6.07
-79.1877 33.3814 5.45
-83.17 34.8766 2.71
-83.1292 34.8632 3.15
-83.0884 34.8497 3.12
-83.0477 34.8362 3.02
-83.0069 34.8228 2.78
-82.9662 34.8092 2.37
-82.9255 34.7957 2.23
-82.8848 34.7821 2.14
-82.8442 34.7686 2.1
-82.8036 34.755 2.1
-82.763 34.7413 2.27
-82.7224 34.7277 2.57
-82.6818 34.714 2.74
-82.6413 34.7003 2.96
