LONGITUDE LATITUDE PRCP
-81.944 34.304 0
-81.3544 34.5244 0
-81.3193 34.5903 0
-81.1109 34.7114 0
-81.2679 34.062 0
-81.2842 34.6562 0
-81.2006 34.9016 0
-81.0751 34.4229 0
-81.7264 34.8142 0
-80.7384 33.1242 0
-82.9178 34.7154 0
-80.4842 34.2822 0
-80.0492 34.6313 0
-80.6097 34.0538 0
-80.7395 34.3384 0
-80.8655 34.8979 0
-80.4334 34.4604 0
-80.1499 34.7095 0
-81.9152 34.1769 0
-80.9644 34.5397 0
-80.4618 34.6689 0
-80.2111 34.7724 0
-80.8463 34.1421 0
-82.0794 34.04 0
-82.57 34.5593 0
-82.5281 34.079 0
-82.7482 34.5808 0
-82.2916 34.2694 0
-82.6316 34.1531 0
-82.3317 34.2832 0
-82.1611 34.3409 0
-82.218 34.3217 0
-79.8883 34.49 0
-81.6502 33.4217 0
-81.779 33.3517 0
-81.7222 33.9137 0
-81.0266 33.8953 0
-81.3889 33.2105 0
-81.2163 33.1859 0
-81.9938 33.9322 0
-81.9483 33.8384 0
-81.0784 33.096 0
-80.8891 33.1031 0
-80.4855 33.4186 0
-79.8179 32.7685 0
-79.8202 32.8476 0
-79.2062 33.3494 0
-81.3017 34.6232 0
-81.3719 35.1211 0
-79.0748 33.494 0
-82.1076 34.9083 0
-78.6946 33.8155 0
-78.7527 33.8792 0
-80.0753 33.1433 0
-80.9697 33.9134 0
-80.7654 33.6808 0
-80.2323 33.2824 0
-80.9702 33.5618 0
-80.8706 33.4857 0
-80.556 33.2891 0
-82.6797 34.9082 0
-80.1523 33.1732 0
-80.082 33.8923 0
-81.1514 33.0455 0
-81.0182 33.0348 0
-81.3914 33.5609 0
-79.3751 33.2201 0
-78.8116 34.0229 0
-78.7728 34.0071 0
-79.0614 33.9251 0
-82.2832 35.1255 0
-82.2017 35.0975 0
-82.8912 35.0569 0
-79.8248 33.006 0
-79.2287 33.5561 0
-79.0979 33.7809 0
-79.6579 33.1362 0
-79.8317 33.2441 0
-79.4619 33.7285 0
-79.4265 33.8728 0
-79.8568 33.4504 0
-79.27 33.7311 0
-80.5381 34.1843 0
-81.3166 32.6425 0
-81.2613 32.6606 0
-81.0864 32.557 0
-81.1335 32.7291 0
-81.0012 32.7184 0
-81.1029 32.1777 0
-81.1203 32.4924 0
-81.3646 32.8146 0
-81.2665 34.6891 0
-81.6695 34.5587 0
-82.3418 34.1701 0
-80.9754 32.9412 0
-80.577 32.9073 0
-80.9003 32.2169 0
-80.1027 32.8413 0
-80.0138 33.0019 0
-80.4787 33.2596 0
-80.5666 33.098 0
-80.4635 33.8022 0
-80.4211 33.7075 0
-80.6548 33.3655 0
-80.2648 33.1385 0
-80.6575 33.0157 0
-80.6686 33.2537 0
-80.4719 33.1009 0
-83.2515 34.7092 0
-83.0077 34.6287 0
-83.1292 34.8632 0
-83.0226 34.9836 0
-82.2069 33.6967 0
-82.3055 33.9635 0
-82.2092 33.9689 0
-81.5574 34.0495 0
-81.1189 34.1642 0
-81.3944 34.5388 0
-81.5653 34.757 0
-81.813 34.9232 0
-81.3172 34.2365 0
-81.4118 34.5058 0
-80.8073 32.2202 0
-80.4368 34.5408 0
-81.0441 34.2152 0
-81.9517 34.9325 0
-79.3072 33.6668 0
-82.9409 34.9565 0
-80.274 33.3768 0
-79.3613 33.4907 0
-80.6566 34.2287 0
-80.4165 34.0596 0
-80.6669 34.0359 0
-80.4515 34.4277 0
-80.2813 34.5612 0
-80.0889 34.6465 0
-81.664 34.4785 0
-81.9911 34.672 0
-80.7295 34.5317 0
-80.5885 34.4397 0
-80.1812 33.9698 0
-82.7739 34.434 0
-82.8848 34.7821 0
-82.739 34.6944 0
-82.1865 34.6618 0
-82.8427 34.9628 0
-82.3113 34.5098 0
-82.4824 34.4517 0
-82.4725 34.5651 0
-82.9905 34.8562 0
-79.9488 34.5531 0
-79.8326 34.5877 0
-80.7111 33.3478 0
-80.1908 33.1881 0
-81.2117 33.1066 0
-81.2071 33.0274 0
-81.3111 33.182 0
-81.1132 33.381 0
-81.5759 33.7444 0
-81.3007 33.6446 0
-81.2835 33.6772 0
-81.6826 33.8995 0
-81.3324 33.8511 0
-81.7117 33.4825 0
-81.7501 34.3135 0
-81.3869 34.7325 0
-79.876 34.089 0
-79.881 32.989 0
-79.7663 32.9438 0
-79.9501 32.7815 0
-79.8941 32.7986 0
-80.0484 34.0371 0
-81.4377 33.3835 0
-81.9145 33.9042 0
-78.8476 33.719 0
-78.6564 33.8796 0
-80.6612 33.095 0
-80.3628 33.2153 0
-80.3003 33.074 0
-80.3528 33.9173 0
-80.2294 33.7128 0
-80.6128 33.7017 0
-80.5984 33.3832 0
-80.3073 33.7427 0
-80.3211 33.1211 0
-80.1782 33.8899 0
-79.8615 33.6097 0
-80.5127 34.4903 0
-82.439 34.6315 0
-82.0192 34.5255 0
-80.8953 32.4852 0
-80.0601 33.2549 0
-82.4428 34.906 0
-80.6226 33.0804 0
-81.0397 33.0816 0
-79.9013 33.0362 0
-79.7773 33.3406 0
-79.5376 33.6795 0
-79.1927 33.7001 0
-79.3675 33.8097 0
-79.621 33.9497 0
-79.6884 33.5812 0
-79.996 33.6227 0
-79.5579 33.727 0
-79.3116 33.9064 0
-80.374 33.0244 0
-81.1594 34.5323 0
-81.1034 32.5247 0
-81.4151 32.7173 0
-81.4299 32.9545 0
-81.0868 32.9052 0
-81.1505 32.6968 0
-81.1116 32.3349 0
-80.9409 33.0059 0
-80.2145 33.3147 0
-80.107 33.5085 0
-80.7271 32.8866 0
-80.5838 32.6379 0
-80.2941 32.9156 0
-80.7315 32.1913 0
-80.8018 32.4885 0
-80.6849 32.7929 0
-80.57 32.7491 0
-80.7808 32.4418 0
-80.5143 32.7667 0
-80.3532 32.9774 0
-83.0562 34.7225 0
-82.4183 33.925 0
-79.7476 33.6439 0
-81.5282 34.1952 0
-81.984 34.318 0
-81.176 34.1459 0
-81.8243 34.5352 0
-81.7841 34.7953 0
-81.6164 34.9324 0
-81.5162 34.3082 0
-81.0754 34.7773 0
-81.1817 34.5797 0
-81.4782 34.021 0
-81.1519 35.0814 0
-81.8999 35.0321 0
-81.8593 35.018 0
-81.8885 35.1461 0
-81.691 35.1555 0
-81.6449 35.0605 0
-81.5234 35.0174 0
-81.7898 35.1509 0
-81.4249 35.0217 0
-81.3668 35.0404 0
-80.9253 34.1714 0
-80.9908 34.6676 0
-80.9245 34.525 0
-80.0149 34.7771 0
-80.2657 34.1599 0
-80.1867 34.6441 0
-80.7115 34.5645 0
-80.6793 34.7105 0
-80.349 34.7849 0
-81.6819 34.1721 0
-82.3281 34.4766 0
-82.4834 34.9198 0
-82.3352 34.0902 0
-82.1254 34.1338 0
-82.2842 34.6564 0
-82.253 34.9976 0
-82.6079 34.767 0
-82.05 34.9275 0
-79.9857 34.4879 0
-80.8165 33.9349 0
-80.0973 33.78 0
-81.6671 33.389 0
-81.4629 33.7815 0
-81.396 33.0194 0
-81.6954 33.2443 0
-81.7958 33.3191 0
-81.6206 33.8384 0
-81.1923 33.7609 0
-81.6314 33.998 0
-81.8351 33.6043 0
-81.627 33.6462 0
-81.392 34.813 0
-80.6024 33.8939 0
-81.5006 34.9699 0
-81.468 33.8613 0
-79.8022 32.8797 0
-79.708 32.8815 0
-80.2264 34.1449 0
-80.34 33.5981 0
-80.7418 33.9854 0
-81.7492 35.1366 0
-81.5693 35.1125 0
-78.6369 33.8317 0
-80.3242 34.6566 0
-81.5498 33.3466 0
-80.9922 33.2583 0
-80.9919 33.6089 0
-80.4125 33.0391 0
-80.4311 33.9471 0
-80.6269 33.5896 0
-80.7538 33.4419 0
-80.2115 33.2353 0
-80.5348 33.6722 0
-80.0932 33.1111 0
-79.5101 33.3135 0
-82.5463 34.5124 0
-80.9278 33.1176 0
-82.3077 34.7035 0
-82.0288 34.1389 0
-79.8294 33.1647 0
-82.6717 34.1668 0
-80.7218 32.3807 0
-79.7887 33.0702 0
-79.8858 33.1476 0
-79.9702 33.4161 0
-79.3845 33.6977 0
-79.4384 33.5215 0
-79.23 33.6358 0
-79.3567 33.2521 0
-79.8046 33.6268 0
-79.2327 33.7954 0
-79.1679 33.3339 0
-81.1039 32.8728 0
-81.0524 32.6215 0
-81.8762 34.7101 0
-81.2922 32.8652 0
-81.2536 32.851 0
-81.2752 32.8976 0
-81.1595 32.8548 0
-81.1755 32.4744 0
-81.0227 32.4173 0
-81.5469 33.8898 0
-82.6387 34.2331 0
-82.6933 34.4068 0
-81.9093 34.0969 0
-80.4704 33.9619 0
-80.4807 34.202 0
-81.8812 34.2428 0
-80.1701 33.141 0
-81.0485 34.2953 0
-80.2719 34.3202 0
-81.2763 34.8501 0
-82.4794 34.6453 0
-80.5248 32.5765 0
-80.6328 32.8897 0
-80.2558 32.9008 0
-80.9932 32.2134 0
-80.8479 32.6607 0
-80.3344 32.5032 0
-80.1 32.7622 0
-80.9172 32.1847 0
-80.6047 32.6847 0
-81.6396 33.2629 0
-81.0787 33.4461 0
-81.399 33.9924 0
-80.6696 33.6839 0
-83.0964 34.9301 0
-83.0556 34.9167 0
-83.227 34.6624 0
-80.9479 33.8662 0
-82.0047 33.8195 0
-82.0671 33.8803 0
-82.0884 33.6552 0
-82.0095 33.6274 0
-82.1112 33.7019 0
-82.0155 33.707 0
-82.3553 33.8645 0
-80.0301 34.0696 0
-80.1875 33.6181 0
-80.9459 34.9274 0
-81.2959 33.565 0
-81.3791 33.0519 0
-81.1649 33.2834 0
-79.2473 33.524 0
-82.3784 34.845 0
-79.1201 33.9885 0
-80.1267 34.0673 0
-80.4038 34.6866 0
-81.6936 34.0593 0
-81.19 34.3863 0
-81.7554 34.6675 0
-81.8128 34.3748 0
-81.0574 34.4557 0
-81.0086 34.6347 0
-81.4467 34.4399 0
-81.8242 34.2617 0
-81.5387 34.3555 0
-81.576 34.9181 0
-80.2674 32.7104 0
-80.1672 33.0617 0
-80.2908 34.8026 0
-82.5047 34.0323 0
-80.6499 34.5021 0
-80.556 34.1516 0
-80.1653 34.5963 0
-80.0382 34.31 0
-80.9067 34.5578 0
-80.4199 34.1396 0
-80.7334 34.6121 0
-80.1057 34.0197 0
-80.7013 34.7582 0
-80.5415 34.6987 0
-80.006 32.7645 0
-81.2122 34.4336 0
-82.5612 34.0129 0
-82.5962 34.4127 0
-82.6624 34.2799 0
-82.0328 34.9607 0
-82.1779 34.3078 0
-82.3785 34.3771 0
-82.6008 34.6866 0
-82.5846 34.0596 0
-79.9518 34.0393 0
-79.9569 34.1995 0
-79.8784 34.1691 0
-81.9629 34.8188 0
-80.7541 32.664 0
-81.9533 33.6462 0
-80.153 32.666 0
-80.5944 32.875 0
-81.6617 33.3096 0
-81.8692 33.8104 0
-81.5329 33.3792 0
-81.5091 33.6036 0
-81.9256 33.7916 0
-81.213 33.4567 0
-81.6881 33.9794 0
-80.917 34.0114 0
-80.0666 34.0047 0
-80.4987 34.1694 0
-80.2478 34.707 0
-80.6847 34.0033 0
-80.531 34.0242 0
-80.4917 34.0093 0
-80.7496 34.1454 0
-80.8326 34.2549 0
-80.6349 34.1813 0
-79.9626 33.1777 0
-79.5413 33.8391 0
-81.7899 34.8758 0
-80.8439 32.5818 0
-80.98 32.6717 0
-80.5665 32.6701 0
-82.2334 34.7561 0
-82.1846 35.1308 0
-80.0521 33.0169 0
-80.366 33.2947 0
-81.4693 34.4872 0
-80.6092 33.622 0
-81.3594 34.6047 0
-79.9526 32.8607 0
-79.9729 32.9077 0
-81.7063 33.4031 0
-81.4356 33.6548 0
-81.0397 33.7828 0
-82.0718 34.7001 0
-80.3412 34.1098 0
-80.2025 33.5061 0
-81.0711 35.0521 0
-81.0757 35.1329 0
-81.7317 35.1698 0
-81.1923 35.096 0
-78.9848 33.9737 0
-78.7341 33.9913 0
-81.653 34.3181 0
-81.4539 34.2467 0
-81.3144 34.5099 0
-80.1993 33.9374 0
-80.7248 33.2359 0
-80.3419 33.1682 0
-80.556 33.7195 0
-80.6798 33.4922 0
-80.7362 33.4743 0
-80.2054 33.5857 0
-80.3675 33.8049 0
-80.5135 33.625 0
-80.8295 34.9638 0
-79.1902 33.5406 0
-81.1724 34.4191 0
-81.7208 34.7337 0
-82.429 34.7451 0
-82.5088 34.3052 0
-82.5681 34.0927 0
-82.2156 34.0487 0
-82.5841 34.7199 0
-82.8546 34.4612 0
-82.7371 34.8885 0
-82.4483 34.0516 0
-82.3685 34.0241 0
-82.3519 34.0572 0
-82.0962 34.007 0
-80.4471 34.7821 0
-81.2408 34.9162 0
-82.6652 34.7473 0
-82.0594 34.5395 0
-80.2588 32.98 0
-82.5351 34.1589 0
-82.6364 34.4264 0
-79.9497 33.3688 0
-80.9564 34.026 0
-80.305 34.1749 0
-82.9652 35.0036 0
-82.0107 35.1886 0
-82.7928 35.0632 0
-79.6255 33.3593 0
-79.6072 33.3914 0
-79.9366 33.5602 0
-79.9266 33.2421 0
-79.2714 33.811 0
-79.3813 33.5383 0
-79.9857 33.8945 0
-79.4367 33.4419 0
-79.7088 33.6286 0
-79.7909 33.8187 0
-81.3116 34.7841 0
-80.9286 32.7686 0
-81.4854 32.9361 0
-81.1072 32.2563 0
-81.8357 34.422 0
-81.0651 32.5104 0
-81.3598 32.7356 0
-81.2875 32.7862 0
-81.9112 34.9183 0
-81.2366 32.8834 0
-81.0139 32.9556 0
-82.3952 34.344 0
-80.1718 34.2425 0
-80.2745 33.8874 0
-80.6717 34.5497 0
-79.7324 33.0872 0
-80.8189 32.4563 0
-80.8001 32.8365 0
-80.4519 32.6262 0
-80.1232 32.8883 0
-80.9464 32.3886 0
-80.0592 32.6683 0
-80.441 32.8164 0
-80.7144 32.2234 0
-80.9123 32.453 0
-80.7751 32.7107 0
-82.3215 34.3964 0
-82.1292 34.681 0
-83.3491 34.7024 0
-82.3619 33.9443 0
-82.2925 33.804 0
-82.2529 33.7902 0
-82.2196 33.8561 0
-82.1403 33.8284 0
-82.1695 33.955 0
-81.8695 34.0828 0
-81.5372 34.6292 0
-81.5319 34.5489 0
-81.1326 34.4046 0
-81.0841 34.5835 0
-81.5198 34.6623 0
-81.2586 34.8832 0
-81.3369 34.5573 0
-81.9551 34.1909 0
-81.9661 34.078 0
-81.151 34.726 0
-80.7097 32.9188 0
-79.5947 33.6626 0
-80.4696 34.3951 0
-79.3489 33.8419 0
-80.3425 34.6239 0
-80.3952 34.0121 0
-80.8028 34.0474 0
-80.8245 34.0948 0
-80.8614 34.8174 0
-80.6245 34.3743 0
-80.7474 34.4989 0
-80.7693 34.5465 0
-80.2509 34.7875 0
-80.8449 34.4956 0
-82.5821 34.2526 0
-81.197 33.8406 0
-82.6789 34.2467 0
-82.8367 34.6882 0
-82.0842 34.861 0
-82.9835 34.5819 0
-82.5816 34.9141 0
-82.064 34.346 0
-82.9497 34.8427 0
-82.7501 34.3872 0
-79.7816 34.171 0
-79.0047 34.0216 0
-81.1901 33.0598 0
-81.2489 33.7426 0
-81.4327 33.3041 0
-81.9868 33.5806 0
-81.1866 33.3303 0
-81.2223 33.6159 0
-81.7451 33.6885 0
-81.2722 33.1677 0
-81.8293 33.2537 0
-81.7454 33.4171 0
-81.8185 34.1817 0
-80.2204 33.4738 0
-81.2426 34.2877 0
-80.5871 32.2906 0
-81.492 33.6363 0
-79.7703 33.7711 0
-80.6838 32.3662 0
-82.6695 34.36 0
-81.5953 33.1694 0
-81.8014 33.9419 0
-80.9576 33.3232 0
-81.4901 34.8088 0
-79.8917 32.7195 0
-81.3227 33.6916 0
-81.6593 34.125 0
-81.1464 34.6456 0
-81.1287 34.6785 0
-81.1149 34.4375 0
-81.7441 34.5069 0
-81.5006 34.0681 0
-81.6648 34.2051 0
-81.5058 34.1481 0
-81.4885 34.181 0
-81.2393 34.5613 0
-80.3772 33.1036 0
-81.807 33.7495 0
-81.4301 35.1024 0
-80.1363 33.795 0
-81.5923 35.1601 0
-78.7717 33.8472 0
-78.6755 33.8476 0
-78.9812 33.6542 0
-78.7521 33.7993 0
-81.7385 34.4267 0
-80.4178 33.6278 0
-81.4437 34.0866 0
-81.2745 34.4955 0
-81.7438 34.7811 0
-80.4004 34.6062 0
-81.9397 34.7715 0
-81.4063 33.7999 0
-80.616 33.3508 0
-80.888 33.4532 0
-80.8197 33.2327 0
-80.4033 33.74 0
-80.8411 33.2797 0
-80.8331 33.1209 0
-80.5205 33.7845 0
-80.1154 33.7476 0
-80.3919 33.9322 0
-80.0945 33.7002 0
-80.7984 33.1857 0
-80.6702 32.4771 0
-79.5598 33.8069 0
-80.0988 34.3728 0
-80.2932 34.3679 0
-80.3963 32.6436 0
-79.8907 34.5704 0
-82.6436 34.5065 0
-82.0996 34.5535 0
-81.1064 34.631 0
-82.2035 34.6286 0
-82.1355 34.7614 0
-80.6961 33.0303 0
-80.6713 32.9043 0
-80.158 33.3321 0
-81.6868 34.5257 0
-79.8115 33.8662 0
-81.4213 34.0395 0
-80.1963 33.8575 0
-81.9819 33.7727 0
-82.249 35.1922 0
-82.0045 35.1078 0
-81.9801 34.7856 0
-81.3818 34.0252 0
-79.666 33.4541 0
-79.6941 33.072 0
-79.4517 33.2508 0
-79.7228 33.4371 0
-79.6294 33.5185 0
-79.2886 33.699 0
-79.5042 33.9037 0
-79.6722 33.6931 0
-79.1505 33.4455 0
-80.3252 33.7102 0
-81.4198 34.9411 0
-81.0309 33.9752 0
-79.47 33.2187 0
-79.9028 33.7046 0
-79.9284 33.9118 0
-82.5409 34.9003 0
-81.1969 32.5209 0
-81.181 32.9015 0
-82.419 34.8588 0
-81.0312 32.2277 0
-81.0525 32.97 0
-81.355 32.6566 0
-81.198 32.8691 0
-81.42 32.7963 0
-80.6584 33.445 0
-81.1009 33.8444 0
-82.7005 34.4869 0
-81.9474 33.5667 0
-82.4421 34.4379 0
-81.0968 34.1169 0
-80.6519 33.7165 0
-81.2088 34.7076 0
-82.9585 34.7289 0
-82.7612 34.9355 0
-80.6113 32.4159 0
-80.0112 32.9227 0
-80.3262 32.7721 0
-80.6149 32.4947 0
-80.0645 32.8264 0
-80.7368 32.6962 0
-80.4619 32.8633 0
-81.6786 33.2769 0
-81.6779 33.548 0
-80.0494 32.9377 0
-81.972 34.1579 0
-80.089 33.5408 0
-81.6687 34.833 0
-82.3156 33.8508 0
-82.0335 33.9462 0
-80.6262 33.1597 0
-81.8361 34.9706 0
-81.2615 33.6302 0
-80.7553 34.6597 0
-80.5846 33.9265 0
-81.4013 33.7202 0
-81.756 34.1205 0
-81.5893 34.5302 0
-81.3123 34.1564 0
-81.0002 34.1206 0
-81.7329 34.3465 0
-81.693 34.3323 0
-81.3346 34.2036 0
-81.3744 34.8461 0
-81.217 34.5139 0
-80.7135 32.998 0
-81.7495 34.8616 0
-80.4288 34.8149 0
-79.9779 34.2471 0
-80.8586 34.3826 0
-80.9472 34.2188 0
-80.1085 34.0998 0
-80.2233 34.5788 0
-80.9783 34.0733 0
-80.6432 34.7762 0
-80.3178 34.4958 0
-80.1683 34.6768 0
-80.4436 34.7016 0
-82.5751 34.1726 0
-81.0143 32.2599 0
-82.6861 34.3267 0
-82.3084 34.2363 0
-82.7263 34.3404 0
-82.2099 34.7089 0
-82.627 34.5398 0
-82.2294 34.9503 0
-82.2879 34.4627 0
-82.2204 34.5954 0
-82.2464 34.917 0
-79.8736 34.009 0
-81.9432 34.031 0
-80.6603 32.6671 0
-81.4744 34.5675 0
-80.7308 32.9657 0
-81.684 33.3563 0
-81.3063 33.1027 0
-81.5616 33.2346 0
-81.1785 33.5219 0
-81.205 33.6485 0
-81.3841 33.7529 0
-81.0831 33.5256 0
-81.6111 33.4075 0
-81.4113 33.8797 0
-81.0701 33.6378 0
-81.5918 33.9838 0
-79.9987 33.7025 0
-81.8638 34.0029 0
-80.9841 32.7507 0
-81.2846 33.056 0
-80.9618 33.4027 0
-80.865 32.6285 0
-81.0655 33.2078 0
-81.175 33.7935 0
-81.3373 33.9309 0
-81.8534 34.9374 0
-80.6078 32.3372 0
-80.8492 32.3132 0
-79.9754 32.9869 0
-79.856 32.7836 0
-81.2063 34.0004 0
-81.3391 34.9122 0
-81.2334 33.1534 0
-82.3047 34.4296 0
-80.3221 33.6305 0
-81.1631 34.2588 0
-81.0709 34.6968 0
-81.2327 35.1106 0
-81.8072 35.1176 0
-81.3264 35.0259 0
-81.0487 35.0045 0
-81.134 35.1145 0
-78.9632 33.7661 0
-78.7723 33.9271 0
-80.4745 33.6102 0
-80.2595 33.9998 0
-80.0274 33.9896 0
-80.19 34.21 0
-80.8475 34.9309 0
-81.8126 33.2864 0
-79.1728 33.6524 0
-82.719 34.2603 0
-80.205 34.6114 0
-80.1288 33.0468 0
-81.975 34.9798 0
-80.9492 33.1644 0
-80.507 33.0363 0
-80.3463 33.7576 0
-80.3887 33.8523 0
-80.2413 33.521 0
-80.3482 33.327 0
-80.5278 33.5129 0
-80.0248 33.9096 0
-80.5525 33.2097 0
-80.1429 33.4439 0
-82.2982 34.3495 0
-80.9322 35.0411 0
-80.8919 35.0263 0
-80.9545 35.0888 0
-80.9725 35.0558 0
-80.9502 35.0081 0
-80.8517 35.0115 0
-80.9142 35.074 0
-80.5698 32.3226 0
-81.979 34.5114 0
-80.6491 34.0686 0
-80.6755 34.6301 0
-80.442 32.3896 0
-81.4712 34.2138 0
-81.6024 34.1437 0
-81.8406 33.4125 0
-79.2658 33.4919 0
-80.6961 34.2435 0
-80.9194 34.7992 0
-81.8413 34.2287 0
-82.214 34.5151 0
-80.4066 33.8198 0
-81.8525 34.1158 0
-81.7167 33.8339 0
-80.9105 33.15 0
-81.7101 34.2993 0
-81.0879 33.957 0
-79.8846 33.7369 0
-81.1004 33.4931 0
-81.4736 33.0478 0
-82.3343 35.0254 0
-82.324 35.1394 0
-82.1674 35.1642 0
-80.4765 34.5557 0
-82.4735 35.0337 0
-81.4547 33.3509 0
-79.4839 33.856 0
-79.6196 33.121 0
-79.9522 33.4484 0
-79.5541 33.5675 0
-79.9442 33.7995 0
-79.1133 33.5096 0
-79.1366 33.7965 0
-79.4683 33.1393 0
-79.2872 33.6192 0
-79.8481 33.8015 0
-79.4301 33.124 0
-79.4602 33.6487 0
-81.9329 34.4171 0
-80.7195 32.7284 0
-81.2183 32.5675 0
-81.3983 32.7498 0
-81.0269 32.496 0
-81.3382 32.689 0
-81.2274 32.7253 0
-81.4081 32.9078 0
-81.0649 32.1634 0
-79.8433 33.642 0
-80.5315 33.1626 0
-81.3568 34.8791 0
-81.5417 33.81 0
-81.0964 33.7646 0
-80.3407 32.661 0
-80.9301 32.0741 0
-80.7941 32.331 0
-80.1883 32.6019 0
-80.194 32.7599 0
-80.1016 34.4531 0
-80.5421 32.9718 0
-80.9587 32.625 0
-80.8307 32.693 0
-80.6393 32.6203 0
-80.1897 34.7246 0
-80.4753 33.1802 0
-82.3581 35.0727 0
-82.3818 35.12 0
-82.8503 35.0433 0
-82.4904 35.0004 0
-82.2936 35.0115 0
-82.0624 35.0887 0
-82.2661 35.1588 0
-82.8094 35.0297 0
-82.5382 35.0948 0
-82.5621 35.142 0
-82.2673 34.6896 0
-83.0968 34.7359 0
-82.1279 33.6691 0
-82.2593 33.8699 0
-82.0564 33.9931 0
-82.0167 33.9791 0
-80.9958 34.0406 0
-81.8798 33.4265 0
-81.2853 34.0292 0
-81.927 34.337 0
-81.8982 34.2098 0
-81.5356 34.9037 0
-81.0221 34.1679 0
-81.2714 34.7696 0
-81.2521 34.4481 0
-81.2489 34.7221 0
-81.1318 34.0514 0
-81.9508 34.6579 0
-80.3949 33.0714 0
-81.5512 33.0761 0
-81.3843 34.3783 0
-79.159 34.0041 0
-80.3263 34.2225 0
-80.7752 33.489 0
-82.5577 34.867 0
-80.8108 34.2075 0
-80.0593 34.3577 0
-80.7062 34.0507 0
-80.849 34.576 0
-80.9952 34.748 0
-80.556 34.5855 0
-80.7752 34.273 0
-80.3805 34.1247 0
-80.5525 34.0716 0
-80.8899 34.2369 0
-82.2387 34.0956 0
-82.5745 34.8336 0
-82.4991 34.4185 0
-82.8456 34.5747 0
-82.0826 34.5866 0
-82.7944 34.8687 0
-82.3615 34.8783 0
-82.5436 34.7062 0
-79.8416 34.234 0
-79.936 34.1518 0
-79.9335 34.0717 0
-81.4293 34.4729 0
-82.304 34.8977 0
-82.4089 34.9727 0
-81.5941 33.4402 0
-81.661 33.5807 0
-81.8465 33.7635 0
-81.3179 33.6119 0
-81.3941 33.9125 0
-81.6343 33.1835 0
-81.2645 33.359 0
-81.5432 33.5383 0
-81.9029 33.7447 0
-81.2817 33.3264 0
-82.8019 34.9492 0
-80.2807 34.0473 0
-80.9128 33.9315 0
-81.4777 34.9224 0
-82.0702 34.4262 0
-80.3837 33.2624 0
-80.7379 33.9055 0
-79.725 33.5167 0
-82.4619 34.2115 0
-82.0532 34.4593 0
-79.1753 33.8121 0
-82.1267 35.1501 0
-81.5303 34.8232 0
-80.7461 33.2829 0
-79.8381 32.8156 0
-79.5956 32.9152 0
-79.4752 33.4572 0
-80.1073 34.6139 0
-80.5379 34.6183 0
-81.4426 34.9886 0
-81.3314 35.1066 0
-81.8826 35.0654 0
-81.8246 35.0844 0
-78.7336 33.9113 0
-78.9246 33.7504 0
-78.8672 33.7668 0
-78.7907 33.8151 0
-78.9271 33.9902 0
-80.8181 33.5832 0
-80.5417 34.2644 0
-80.2173 33.9049 0
-80.4052 34.2524 0
-81.3767 33.3224 0
-79.2419 33.2059 0
-79.5007 33.7439 0
-79.0236 33.9894 0
-81.593 33.7117 0
-81.6217 33.5666 0
-80.9311 33.5473 0
-80.9353 33.6269 0
-80.4112 33.4685 0
-80.6165 33.7815 0
-80.8851 33.0238 0
-80.5772 33.3362 0
-80.5879 33.5748 0
-80.2622 33.5683 0
-80.3033 33.1534 0
-80.8341 33.9022 0
-80.1536 34.2751 0
-80.0011 33.1927 0
-81.4185 33.6875 0
-82.5002 34.8865 0
-79.2037 33.1904 0
-80.1816 33.4588 0
-80.9164 32.5318 0
-82.2284 34.2086 0
-82.3312 34.7507 0
-80.8205 34.0148 0
-80.2626 34.0799 0
-81.3395 34.2837 0
-81.1311 33.6994 0
-80.8746 33.5652 0
-81.1828 34.9346 0
-81.4972 33.716 0
-80.5701 33.1773 0
-80.1171 34.3402 0
-79.6033 33.2324 0
-82.5311 35.0142 0
-82.5142 35.0476 0
-82.375 35.0394 0
-80.1934 33.7776 0
-81.8913 33.5855 0
-79.6739 33.0248 0
-79.887 33.8167 0
-79.2728 33.8909 0
-79.8068 33.0381 0
-79.9623 33.7672 0
-79.5302 33.3609 0
-79.9111 33.3537 0
-79.7432 33.4845 0
-79.3536 33.0933 0
-79.2603 33.1739 0
-82.6341 34.62 0
-80.0584 33.765 0
-80.9196 32.9591 0
-80.2704 32.7895 0
-81.0176 34.4411 0
-81.1417 34.5652 0
-82.6818 34.714 0
-81.1077 32.6035 0
-81.1461 32.6178 0
-80.4014 33.2301 0
-80.3995 32.7226 0
-81.2242 32.9949 0
-81.0608 32.4316 0
-81.0059 32.1027 0
-80.974 33.9933 0
-80.7163 33.8582 0
-80.8902 32.7541 0
-81.1831 33.6015 0
-81.0919 33.6849 0
-81.8071 34.5683 0
-81.2676 33.0884 0
-82.787 34.7883 0
-80.476 32.752 0
-80.9204 32.6106 0
-80.9074 32.7219 0
-80.8638 32.977 0
-80.0086 32.8435 0
-80.5906 32.3693 0
-80.8742 32.4385 0
-80.7828 32.8688 0
-80.3025 32.6462 0
-80.4934 32.7198 0
-80.8869 33.8044 0
-81.6577 34.6721 0
-83.0641 34.8028 0
-83.2108 34.6959 0
-82.1006 33.8145 0
-82.2824 33.9167 0
-82.0503 33.9133 0
-82.4348 33.892 0
-82.2132 33.7764 0
-82.1736 33.7626 0
-82.1799 33.8423 0
-80.2801 33.5359 0
