LONGITUDE LATITUDE PRCP
-79.5832 33.1851 4.2
-79.5449 33.1699 4.82
-79.5066 33.1546 5.4
-79.4683 33.1393 5.33
-79.4301 33.124 5.45
-79.3918 33.1087 4.54
-79.3536 33.0933 4.16
-82.8307 34.4144 0.19
-82.7904 34.4008 0.19
-82.7501 34.3872 0.15
-82.7098 34.3736 0.14
-82.6695 34.36 0.16
-82.6293 34.3463 0.12
-82.5891 34.3326 0.15
-82.549 34.3189 0.27
-82.5088 34.3052 0.29
-82.4687 34.2915 0.31
-82.4286 34.2777 0.56
-82.3885 34.2639 1.01
-82.3484 34.2501 1.3
-82.3084 34.2363 1.03
-82.2684 34.2225 0.89
-82.2284 34.2086 0.85
-82.1884 34.1947 0.92
-82.1485 34.1808 0.98
-82.1086 34.1669 1.06
-82.0687 34.1529 1.13
-82.0288 34.1389 1.23
-81.9889 34.1249 1.38
-81.9491 34.1109 1.4
-81.9093 34.0969 1.44
-81.8695 34.0828 1.54
-81.8298 34.0687 1.78
-81.7901 34.0546 1.99
-81.7504 34.0405 2.13
-81.7107 34.0264 2.35
-81.671 34.0122 2.55
-81.6314 33.998 2.81
-81.5918 33.9838 2.91
-81.5522 33.9696 2.93
-81.5126 33.9554 3.16
-81.4731 33.9411 3.33
-81.4336 33.9268 3.29
-81.3941 33.9125 3.45
-81.3546 33.8982 3.59
-81.3151 33.8838 3.7
-81.2757 33.8694 4.15
-81.2363 33.8551 4.67
-81.197 33.8406 5.25
-81.1576 33.8262 5.74
-81.1183 33.8118 6.07
-81.079 33.7973 5.94
-81.0397 33.7828 5.68
-81.0004 33.7683 5.99
-80.9612 33.7537 5.61
-80.922 33.7392 5.32
-80.8828 33.7246 5.57
-80.8437 33.71 5.24
-80.8045 33.6954 5.19
-80.7654 33.6808 5.38
-80.7263 33.6661 5.8
-80.6873 33.6514 6.18
-80.6482 33.6367 6.11
-80.6092 33.622 6.43
-80.5702 33.6073 6.52
-80.5313 33.5925 6.69
-80.4923 33.5778 7.36
-80.4534 33.563 7.97
-80.4145 33.5481 8.29
-80.3756 33.5333 8.36
-80.3368 33.5185 7.88
-80.298 33.5036 7.86
-80.2592 33.4887 7.87
-80.2204 33.4738 7.35
-80.1816 33.4588 7.22
-80.1429 33.4439 7.05
-80.1042 33.4289 7.16
-80.0655 33.4139 7.05
-80.0269 33.3989 6.71
-79.9883 33.3839 6.56
-79.9497 33.3688 6.43
-79.9111 33.3537 6.29
-79.8725 33.3386 5.97
-79.834 33.3235 5.73
-79.7955 33.3084 5.77
-79.757 33.2932 5.86
-79.7185 33.2781 5.54
-79.6801 33.2629 5.2
-79.6417 33.2477 4.77
-79.6033 33.2324 4.46
-79.565 33.2172 4.04
-79.5266 33.2019 4.56
-79.4883 33.1866 4.81
-79.45 33.1713 4.9
-79.4118 33.156 5.2
-79.3735 33.1407 6.14
-79.3353 33.1253 4.43
-79.2971 33.1099 4.38
-83.0972 34.5421 0.6
-83.0567 34.5286 0.31
-83.0163 34.5152 0.14
-82.9758 34.5017 0.22
-82.9354 34.4882 0.35
-82.8546 34.4612 0.22
-82.8142 34.4476 0.23
-82.7739 34.434 0.26
-82.7336 34.4204 0.25
-82.6933 34.4068 0.19
-82.653 34.3932 0.18
-82.6128 34.3795 0.17
-82.5725 34.3658 0.13
-82.5323 34.3521 0.11
-82.4922 34.3384 0.17
-82.452 34.3246 0.23
-82.4119 34.3108 0.4
-82.3718 34.2971 0.71
-82.3317 34.2832 0.96
-82.2916 34.2694 1.05
-82.2516 34.2555 0.95
-82.2116 34.2417 0.9
-82.1716 34.2278 0.98
-82.1316 34.2138 0.98
-82.0917 34.1999 1.09
-82.0518 34.1859 1.11
-82.0119 34.1719 1.13
-81.972 34.1579 1.16
-81.9322 34.1439 1.21
-81.8923 34.1298 1.31
-81.8525 34.1158 1.43
-81.8128 34.1017 1.61
-81.773 34.0876 1.8
-81.7333 34.0734 2.01
-81.6936 34.0593 2.24
-81.6539 34.0451 2.42
-81.6142 34.0309 2.71
-81.5746 34.0167 2.96
-81.535 34.0024 3.2
-81.4954 33.9882 3.2
-81.4558 33.9739 3.48
-81.4163 33.9596 3.54
-81.3768 33.9453 3.49
-81.3373 33.9309 3.63
-81.2978 33.9166 3.72
-81.2584 33.9022 3.93
-81.219 33.8878 4.27
-81.1796 33.8733 5.07
-81.1402 33.8589 5.66
-81.1009 33.8444 5.69
-81.0615 33.8299 5.67
-81.0222 33.8154 5.65
-80.983 33.8009 5.5
-80.9437 33.7864 5.42
-80.9045 33.7718 5.17
-80.8653 33.7572 5.96
-80.8261 33.7426 5.42
-80.7869 33.728 5.23
-80.7478 33.7133 5.2
-80.7087 33.6986 5.44
-80.6696 33.6839 6.09
-80.6305 33.6692 5.68
-80.5915 33.6545 6.07
-80.5525 33.6398 6.21
-80.5135 33.625 6.45
-80.4745 33.6102 6.64
-80.4356 33.5954 6.99
-80.3967 33.5806 7.77
-80.3578 33.5657 8.52
-80.3189 33.5508 8.06
-80.2801 33.5359 7.58
-80.2413 33.521 7.97
-80.2025 33.5061 7.75
-80.1637 33.4911 7.34
-80.125 33.4762 7.0
-80.0862 33.4612 6.6
-80.0475 33.4462 6.63
-80.0089 33.4311 6.57
-79.9702 33.4161 6.56
-79.9316 33.401 6.33
-79.893 33.3859 6.02
-79.8544 33.3708 5.95
-79.8159 33.3557 6.0
-79.7773 33.3406 5.82
-79.7388 33.3254 5.76
-79.7004 33.3102 5.87
-79.6619 33.295 5.31
-79.6235 33.2798 4.99
-79.5851 33.2645 4.52
-79.5467 33.2493 4.35
-79.5083 33.234 4.44
-79.47 33.2187 4.79
-79.4317 33.2034 4.95
-79.3934 33.188 5.05
-79.3552 33.1727 4.98
-79.3169 33.1573 4.7
-79.2787 33.1419 4.39
-83.2433 34.629 0.35
-83.2027 34.6156 0.36
-83.1215 34.5889 0.38
-83.0809 34.5754 0.34
-83.0404 34.562 0.42
-82.9999 34.5485 0.42
-82.9594 34.5351 0.31
-82.919 34.5216 0.38
-82.8786 34.508 0.4
-82.8381 34.4945 0.35
-82.7978 34.4809 0.2
-82.7574 34.4673 0.3
-82.7171 34.4537 0.26
-82.6767 34.4401 0.25
-82.6364 34.4264 0.24
-82.5962 34.4127 0.24
-82.5559 34.399 0.2
-82.5157 34.3853 0.19
-82.4755 34.3715 0.19
-82.4353 34.3578 0.25
-82.3952 34.344 0.37
-82.3551 34.3302 0.43
-82.315 34.3163 0.7
-82.2749 34.3025 0.95
-82.2348 34.2886 0.88
-82.1948 34.2747 0.81
-82.1548 34.2608 0.85
-82.1148 34.2469 0.95
-82.0748 34.2329 1.01
-82.0349 34.2189 1.08
-81.995 34.2049 1.08
-81.9551 34.1909 1.16
-81.9152 34.1769 1.09
-81.8753 34.1628 1.25
-81.8355 34.1487 1.38
-81.7957 34.1346 1.55
-81.756 34.1205 1.7
-81.7162 34.1063 1.93
-81.6765 34.0922 2.08
-81.6368 34.078 2.4
-81.5971 34.0637 2.57
-81.5574 34.0495 2.75
-81.5178 34.0353 2.91
-81.4782 34.021 3.12
-81.4386 34.0067 3.48
-81.399 33.9924 3.67
-81.3595 33.978 3.67
-81.32 33.9637 3.54
-81.2805 33.9493 3.91
-81.241 33.9349 4.05
-81.2016 33.9205 4.37
-81.1622 33.906 4.46
-81.1228 33.8916 4.69
-81.0834 33.8771 4.95
-81.0441 33.8626 5.14
-81.0047 33.8481 4.99
-80.9654 33.8335 4.73
-80.9262 33.819 4.95
-80.8869 33.8044 5.0
-80.8477 33.7898 5.12
-80.8085 33.7752 5.37
-80.7693 33.7605 5.16
-80.7302 33.7459 5.24
-80.691 33.7312 5.47
-80.6519 33.7165 5.99
-80.6128 33.7017 5.64
-80.5738 33.687 5.94
-80.5348 33.6722 5.95
-80.4957 33.6574 6.33
-80.4568 33.6426 6.48
-80.4178 33.6278 6.54
-80.3789 33.613 7.06
-80.34 33.5981 7.98
-80.3011 33.5832 8.19
-80.2622 33.5683 7.9
-80.2234 33.5534 7.87
-80.1846 33.5384 7.56
-80.1458 33.5235 7.66
-80.107 33.5085 7.41
-80.0683 33.4935 6.69
-80.0295 33.4785 6.64
-79.9908 33.4634 6.52
-79.9522 33.4484 6.18
-79.9135 33.4333 6.21
-79.8749 33.4182 6.54
-79.8363 33.403 6.46
-79.7977 33.3879 6.23
-79.7592 33.3727 6.18
-79.7207 33.3576 5.98
-79.6822 33.3424 6.12
-79.6437 33.3271 6.21
-79.6053 33.3119 5.8
-79.5668 33.2966 5.25
-79.5284 33.2814 5.18
-79.4901 33.2661 4.49
-79.4517 33.2508 4.7
-79.4134 33.2354 4.96
-79.3751 33.2201 4.98
-79.3368 33.2047 4.84
-79.2985 33.1893 4.51
-79.2603 33.1739 4.15
-79.2221 33.1585 3.6
-83.3491 34.7024 0.64
-83.3084 34.6891 0.75
-83.2677 34.6758 0.82
-83.227 34.6624 0.56
-83.1864 34.6491 0.39
-83.1458 34.6357 0.35
-83.1052 34.6223 0.25
-83.0646 34.6088 0.26
-83.0241 34.5954 0.23
-82.9835 34.5819 0.22
-82.943 34.5684 0.42
-82.9026 34.5549 0.48
-82.8621 34.5413 0.45
-82.8217 34.5278 0.47
-82.7813 34.5142 0.45
-82.7409 34.5006 0.51
-82.7005 34.4869 0.46
-82.6602 34.4733 0.37
-82.6199 34.4596 0.34
-82.5796 34.4459 0.26
-82.5393 34.4322 0.23
-82.4991 34.4185 0.17
-82.4588 34.4047 0.21
-82.4186 34.3909 0.52
-82.3785 34.3771 0.65
-82.3383 34.3633 0.64
-82.2982 34.3495 0.68
-82.2581 34.3356 0.49
-82.218 34.3217 0.55
-82.1779 34.3078 0.63
-82.1379 34.2939 0.72
-82.0979 34.2799 0.83
-82.0579 34.2659 0.91
-82.0179 34.2519 0.95
-81.978 34.2379 1.01
-81.9381 34.2239 1.2
-81.8982 34.2098 1.25
-81.8583 34.1958 1.31
-81.8185 34.1817 1.36
-81.7787 34.1675 1.51
-81.7389 34.1534 1.67
-81.6991 34.1392 1.81
-81.6593 34.125 1.95
-81.6196 34.1108 2.14
-81.5799 34.0966 2.41
-81.5402 34.0824 2.48
-81.5006 34.0681 2.74
-81.4609 34.0538 2.75
-81.4213 34.0395 2.88
-81.3818 34.0252 3.14
-81.3422 34.0108 3.27
-81.3027 33.9964 3.2
-81.2631 33.9821 3.35
-81.2237 33.9676 3.37
-81.1842 33.9532 3.49
-81.1448 33.9388 3.75
-81.1053 33.9243 3.91
-81.0659 33.9098 4.26
-81.0266 33.8953 4.71
-80.9872 33.8807 4.44
-80.9479 33.8662 4.17
-80.9086 33.8516 4.54
-80.8693 33.837 4.39
-80.8301 33.8224 4.92
-80.7909 33.8077 5.06
-80.7517 33.7931 4.83
-80.7125 33.7784 4.94
-80.6734 33.7637 5.03
-80.6342 33.749 5.57
-80.5951 33.7342 5.89
-80.556 33.7195 5.83
-80.517 33.7047 6.32
-80.478 33.6899 6.33
-80.439 33.6751 6.38
-80.4 33.6602 6.46
-80.361 33.6454 6.59
-80.3221 33.6305 7.34
-80.2832 33.6156 7.64
-80.2443 33.6007 7.5
-80.2054 33.5857 7.63
-80.1666 33.5708 7.57
-80.1278 33.5558 7.28
-80.089 33.5408 7.69
-80.0502 33.5258 6.95
-80.0115 33.5107 7.01
-79.9728 33.4957 7.04
-79.9341 33.4806 6.33
-79.8954 33.4655 6.44
-79.8568 33.4504 6.47
-79.8182 33.4353 6.65
-79.7796 33.4201 6.33
-79.741 33.4049 6.82
-79.7025 33.3897 6.66
-79.664 33.3745 6.57
-79.6255 33.3593 6.64
-79.587 33.344 6.15
-79.5485 33.3288 5.88
-79.5101 33.3135 5.69
-79.4717 33.2981 4.98
-79.4334 33.2828 4.89
-79.395 33.2675 5.06
-79.3567 33.2521 4.67
-79.3184 33.2367 4.64
-79.2801 33.2213 4.35
-79.2419 33.2059 4.23
-79.2037 33.1904 3.3
-83.3329 34.7359 0.63
-83.2922 34.7226 0.86
-83.2515 34.7092 1.03
-83.2108 34.6959 0.86
-83.1701 34.6825 0.33
-83.1295 34.6691 0.35
-83.0889 34.6557 0.35
-83.0483 34.6422 0.35
-83.0077 34.6287 0.34
-82.9672 34.6153 0.23
-82.9266 34.6017 0.33
-82.8861 34.5882 0.35
-82.8456 34.5747 0.25
-82.8052 34.5611 0.21
-82.7648 34.5475 0.25
-82.7243 34.5339 0.4
-82.684 34.5202 0.64
-82.6436 34.5065 0.78
-82.6033 34.4929 0.8
-82.5629 34.4791 0.89
-82.5226 34.4654 0.89
-82.4824 34.4517 0.59
-82.4421 34.4379 0.63
-82.4019 34.4241 0.29
-82.3617 34.4103 0.09
-82.3215 34.3964 0.18
-82.2814 34.3826 0.29
-82.2413 34.3687 0.38
-82.2012 34.3548 0.46
-82.1611 34.3409 0.59
-82.121 34.3269 0.71
-82.081 34.313 0.82
-82.041 34.299 0.87
-82.001 34.285 0.91
-81.961 34.2709 0.94
-81.9211 34.2569 1.04
-81.8812 34.2428 1.17
-81.8413 34.2287 1.24
-81.8014 34.2146 1.41
-81.7616 34.2005 1.51
-81.7217 34.1863 1.7
-81.6819 34.1721 1.83
-81.6422 34.1579 1.93
-81.6024 34.1437 2.02
-81.5627 34.1295 2.45
-81.523 34.1152 2.64
-81.4833 34.1009 2.96
-81.4437 34.0866 3.17
-81.404 34.0723 3.37
-81.3644 34.058 3.34
-81.3249 34.0436 3.31
-81.2853 34.0292 3.16
-81.2458 34.0148 3.01
-81.2063 34.0004 3.18
-81.1668 33.9859 3.22
-81.1273 33.9715 3.15
-81.0879 33.957 3.63
-81.0485 33.9425 3.98
-81.0091 33.9279 4.16
-80.9697 33.9134 4.28
-80.9304 33.8988 4.39
-80.891 33.8842 4.41
-80.8517 33.8696 4.4
-80.8125 33.855 4.7
-80.7732 33.8403 4.8
-80.734 33.8257 4.74
-80.6948 33.811 4.8
-80.6556 33.7962 4.87
-80.6165 33.7815 5.24
-80.5774 33.7668 5.86
-80.5383 33.752 5.73
-80.4992 33.7372 6.18
-80.4601 33.7224 6.16
-80.4211 33.7075 6.46
-80.3821 33.6927 6.41
-80.3431 33.6778 6.62
-80.3042 33.6629 6.82
-80.2653 33.648 7.14
-80.2264 33.6331 7.18
-80.1875 33.6181 7.63
-80.1486 33.6031 7.71
-80.1098 33.5881 7.43
-80.071 33.5731 7.07
-80.0322 33.5581 6.81
-79.9934 33.543 6.47
-79.9547 33.528 6.54
-79.916 33.5129 6.34
-79.8773 33.4978 6.34
-79.8386 33.4826 6.05
-79.8 33.4675 5.92
-79.7614 33.4523 6.44
-79.7228 33.4371 6.18
-79.6843 33.4219 6.52
-79.6457 33.4067 6.71
-79.6072 33.3914 6.76
-79.5687 33.3762 7.09
-79.5302 33.3609 6.67
-79.4918 33.3456 6.05
-79.4534 33.3302 5.27
-79.415 33.3149 4.76
-79.3766 33.2995 4.88
-79.3383 33.2841 4.61
-79.3 33.2687 4.56
-79.2617 33.2533 4.62
-79.2234 33.2379 4.73
-79.1852 33.2224 3.71
-83.3167 34.7694 0.61
-83.276 34.756 0.68
-83.2352 34.7427 1.09
-83.1945 34.7293 1.48
-83.1538 34.7159 1.51
-83.1132 34.7025 0.62
-83.0725 34.6891 0.43
-83.0319 34.6756 0.24
-82.9913 34.6621 0.1
-82.9507 34.6486 0.12
-82.9102 34.6351 0.19
-82.8697 34.6215 0.2
-82.8292 34.608 0.2
-82.7887 34.5944 0.17
-82.7482 34.5808 0.16
-82.7078 34.5671 0.25
-82.6674 34.5535 0.33
-82.627 34.5398 0.41
-82.5866 34.5261 0.45
-82.5463 34.5124 0.45
-82.506 34.4986 0.52
-82.4657 34.4849 0.57
-82.4254 34.4711 0.55
-82.3852 34.4573 0.34
-82.3449 34.4434 0.1
-82.3047 34.4296 0.13
-82.2646 34.4157 0.24
-82.2244 34.4018 0.28
-82.1843 34.3879 0.41
-82.1442 34.374 0.55
-82.1041 34.36 0.67
-82.064 34.346 0.73
-82.024 34.332 0.83
-81.984 34.318 0.92
-81.944 34.304 0.93
-81.9041 34.2899 0.99
-81.8641 34.2758 1.08
-81.8242 34.2617 1.18
-81.7843 34.2476 1.27
-81.7444 34.2334 1.37
-81.7046 34.2193 1.52
-81.6648 34.2051 1.59
-81.625 34.1908 1.74
-81.5852 34.1766 1.97
-81.5455 34.1624 2.23
-81.5058 34.1481 2.56
-81.4661 34.1338 2.89
-81.4264 34.1195 3.07
-81.3867 34.1051 3.14
-81.3471 34.0908 3.23
-81.3075 34.0764 3.18
-81.2679 34.062 2.96
-81.2284 34.0476 2.66
-81.1888 34.0331 2.91
-81.1493 34.0187 3.14
-81.1098 34.0042 3.98
-81.0704 33.9897 3.4
-81.0309 33.9752 4.1
-80.9915 33.9606 3.64
-80.9521 33.946 4.12
-80.9128 33.9315 4.47
-80.8734 33.9169 4.77
-80.8341 33.9022 4.92
-80.7948 33.8876 4.85
-80.7556 33.8729 4.85
-80.7163 33.8582 4.82
-80.6771 33.8435 4.84
-80.6379 33.8288 4.88
-80.5987 33.814 5.22
-80.5596 33.7993 5.62
-80.5205 33.7845 5.81
-80.4814 33.7697 6.76
-80.4423 33.7548 6.24
-80.4033 33.74 6.18
-80.3642 33.7251 6.47
-80.3252 33.7102 6.57
-80.2863 33.6953 6.48
-80.2473 33.6804 6.79
-80.2084 33.6654 6.8
-80.1695 33.6505 6.79
-80.1306 33.6355 7.23
-80.0918 33.6205 7.4
-80.0529 33.6055 7.05
-80.0141 33.5904 6.76
-79.9754 33.5753 6.28
-79.9366 33.5602 6.18
-79.8979 33.5451 6.15
-79.8592 33.53 5.96
-79.8205 33.5149 5.97
-79.7818 33.4997 6.19
-79.7432 33.4845 6.76
-79.7046 33.4693 6.51
-79.666 33.4541 7.09
-79.6274 33.4388 7.04
-79.5889 33.4236 7.11
-79.5504 33.4083 7.63
-79.5119 33.393 7.2
-79.4735 33.3777 6.38
-79.435 33.3623 5.83
-79.3966 33.347 5.17
-79.3582 33.3316 5.17
-79.3199 33.3162 4.7
-79.2815 33.3008 4.31
-79.2432 33.2853 4.69
-79.2049 33.2699 3.6
-83.3005 34.8029 0.49
-83.2597 34.7895 0.57
-83.219 34.7761 0.76
-83.1782 34.7628 0.88
-83.1375 34.7494 1.4
-83.0968 34.7359 1.27
-83.0562 34.7225 0.72
-83.0155 34.709 0.49
-82.9749 34.6955 0.32
-82.9343 34.682 0.3
-82.8937 34.6684 0.25
-82.8532 34.6549 0.31
-82.8126 34.6413 0.28
-82.7721 34.6277 0.39
-82.7317 34.6141 0.25
-82.6912 34.6004 0.22
-82.6508 34.5868 0.16
-82.6104 34.5731 0.13
-82.57 34.5593 0.18
-82.5296 34.5456 0.26
-82.4893 34.5319 0.3
-82.449 34.5181 0.25
-82.4087 34.5043 0.25
-82.3684 34.4904 0.31
-82.3281 34.4766 0.29
-82.2879 34.4627 0.3
-82.2477 34.4489 0.38
-82.2076 34.4349 0.38
-82.1674 34.421 0.45
-82.1273 34.4071 0.6
-82.0872 34.3931 0.67
-82.0471 34.3791 0.69
-82.007 34.3651 0.75
-81.967 34.351 0.86
-81.927 34.337 0.92
-81.887 34.3229 0.95
-81.847 34.3088 1.03
-81.8071 34.2947 1.07
-81.7672 34.2805 1.17
-81.7273 34.2664 1.25
-81.6874 34.2522 1.36
-81.6476 34.238 1.46
-81.6078 34.2238 1.59
-81.568 34.2095 1.78
-81.5282 34.1952 2.03
-81.4885 34.181 2.28
-81.4488 34.1666 2.64
-81.4091 34.1523 2.86
-81.3694 34.138 2.98
-81.3297 34.1236 3.18
-81.2901 34.1092 3.2
-81.2505 34.0948 2.92
-81.2109 34.0803 2.74
-81.1714 34.0659 2.67
-81.1318 34.0514 2.79
-81.0923 34.0369 2.83
-81.0529 34.0224 3.5
-81.0134 34.0079 3.71
-80.974 33.9933 4.37
-80.9346 33.9787 4.21
-80.8952 33.9641 4.53
-80.8558 33.9495 4.81
-80.8165 33.9349 4.74
-80.7772 33.9202 5.32
-80.7379 33.9055 5.09
-80.6986 33.8908 5.35
-80.6594 33.8761 4.74
-80.6202 33.8613 4.78
-80.581 33.8466 4.95
-80.5418 33.8318 5.47
-80.5027 33.817 5.41
-80.4635 33.8022 6.47
-80.4245 33.7873 6.41
-80.3854 33.7725 6.52
-80.3463 33.7576 6.19
-80.3073 33.7427 6.49
-80.2683 33.7277 6.33
-80.2294 33.7128 6.68
-80.1904 33.6978 6.82
-80.1515 33.6829 6.56
-80.1126 33.6678 6.77
-80.0737 33.6528 6.84
-80.0349 33.6378 6.66
-79.996 33.6227 6.93
-79.9572 33.6076 6.45
-79.9185 33.5925 6.52
-79.8797 33.5774 6.3
-79.841 33.5623 6.13
-79.8023 33.5471 6.41
-79.7636 33.5319 6.7
-79.725 33.5167 6.81
-79.6863 33.5015 7.33
-79.6477 33.4863 7.57
-79.6092 33.471 7.68
-79.5706 33.4557 7.46
-79.5321 33.4404 7.27
-79.4936 33.4251 7.59
-79.4551 33.4098 7.26
-79.4166 33.3944 6.49
-79.3782 33.379 5.81
-79.3398 33.3636 5.24
-79.3014 33.3482 5.07
-79.2631 33.3328 4.19
-79.2247 33.3173 4.42
-79.1864 33.3019 3.52
-83.2435 34.823 0.63
-83.2027 34.8096 0.76
-83.1619 34.7962 0.8
-83.1212 34.7828 1.06
-83.0805 34.7694 1.58
-83.0398 34.7559 1.52
-82.9991 34.7424 0.88
-82.9585 34.7289 0.72
-82.9178 34.7154 0.54
-82.8772 34.7018 0.56
-82.8367 34.6882 0.54
-82.7961 34.6746 0.65
-82.7556 34.661 0.63
-82.7151 34.6474 0.53
-82.6746 34.6337 0.38
-82.6341 34.62 0.21
-82.5937 34.6063 0.18
-82.5533 34.5926 0.25
-82.5129 34.5788 0.26
-82.4725 34.5651 0.23
-82.4322 34.5513 0.18
-82.3919 34.5375 0.13
-82.3516 34.5236 0.13
-82.3113 34.5098 0.2
-82.2711 34.4959 0.28
-82.2309 34.482 0.4
-82.1907 34.4681 0.47
-82.1505 34.4541 0.59
-82.1103 34.4402 0.77
-82.0702 34.4262 0.9
-82.0301 34.4122 0.95
-81.99 34.3981 0.93
-81.95 34.3841 0.93
-81.9099 34.37 1.0
-81.8699 34.3559 0.96
-81.83 34.3418 1.03
-81.79 34.3277 1.02
-81.7501 34.3135 1.13
-81.7101 34.2993 1.24
-81.6703 34.2851 1.33
-81.6304 34.2709 1.45
-81.5906 34.2567 1.54
-81.5507 34.2424 1.68
-81.5109 34.2281 1.95
-81.4712 34.2138 2.34
-81.4314 34.1995 2.48
-81.3917 34.1852 2.63
-81.352 34.1708 2.64
-81.3123 34.1564 2.93
-81.2727 34.142 3.29
-81.2331 34.1276 3.15
-81.1935 34.1131 2.69
-81.1539 34.0986 2.71
-81.1143 34.0842 2.88
-81.0748 34.0696 3.09
-81.0353 34.0551 3.35
-80.9958 34.0406 3.69
-80.9564 34.026 4.1
-80.917 34.0114 4.27
-80.8775 33.9968 4.73
-80.8382 33.9821 4.54
-80.7988 33.9675 4.72
-80.7595 33.9528 5.15
-80.7202 33.9381 5.15
-80.6809 33.9234 5.36
-80.6416 33.9087 4.85
-80.6024 33.8939 4.85
-80.5632 33.8791 4.86
-80.524 33.8643 5.25
-80.4848 33.8495 5.29
-80.4457 33.8347 5.92
-80.4066 33.8198 6.26
-80.3675 33.8049 6.28
-80.3284 33.79 6.16
-80.2894 33.7751 6.24
-80.2504 33.7602 6.37
-80.2114 33.7452 6.48
-80.1724 33.7302 6.54
-80.1335 33.7152 6.73
-80.0945 33.7002 6.67
-80.0556 33.6852 6.75
-80.0168 33.6701 6.73
-79.9779 33.655 7.13
-79.9391 33.6399 7.12
-79.9003 33.6248 6.95
-79.8615 33.6097 6.77
-79.8228 33.5945 6.91
-79.7841 33.5794 7.15
-79.7454 33.5642 7.15
-79.7067 33.5489 7.17
-79.6681 33.5337 7.23
-79.6294 33.5185 7.69
-79.5908 33.5032 7.74
-79.5523 33.4879 7.66
-79.5137 33.4726 7.86
-79.4752 33.4572 7.8
-79.4367 33.4419 7.48
-79.3982 33.4265 6.89
-79.3598 33.4111 6.02
-79.3213 33.3957 5.84
-79.2829 33.3803 5.56
-79.2446 33.3648 4.38
-79.2062 33.3494 4.06
-79.1679 33.3339 3.73
-83.2272 34.8565 0.83
-83.1864 34.8431 0.95
-83.1456 34.8297 0.92
-83.1048 34.8163 0.98
-83.0641 34.8028 1.02
-83.0233 34.7893 1.14
-82.9827 34.7758 1.13
-82.942 34.7623 0.7
-82.9013 34.7488 0.47
-82.8607 34.7352 0.35
-82.8201 34.7216 0.43
-82.7795 34.708 0.61
-82.739 34.6944 0.76
-82.6985 34.6807 0.69
-82.658 34.667 0.6
-82.6175 34.6533 0.62
-82.577 34.6396 0.46
-82.5366 34.6259 0.17
-82.4962 34.6121 0.17
-82.4558 34.5983 0.11
-82.4154 34.5845 0.09
-82.3751 34.5707 0.07
-82.3348 34.5568 0.06
-82.2945 34.543 0.07
-82.2542 34.5291 0.17
-82.214 34.5151 0.24
-82.1738 34.5012 0.27
-82.1336 34.4872 0.35
-82.0934 34.4733 0.46
-82.0532 34.4593 0.61
-82.0131 34.4452 0.8
-81.973 34.4312 0.92
-81.9329 34.4171 0.95
-81.8929 34.4031 0.99
-81.8528 34.3889 0.95
-81.8128 34.3748 1.0
-81.7729 34.3607 1.0
-81.7329 34.3465 1.04
-81.693 34.3323 1.19
-81.653 34.3181 1.28
-81.6132 34.3039 1.41
-81.5733 34.2896 1.43
-81.5335 34.2753 1.65
-81.4936 34.261 1.82
-81.4539 34.2467 2.17
-81.4141 34.2324 2.4
-81.3743 34.218 2.53
-81.3346 34.2036 2.63
-81.2949 34.1892 2.84
-81.2553 34.1748 3.04
-81.2156 34.1604 2.81
-81.176 34.1459 2.66
-81.1364 34.1314 2.56
-81.0968 34.1169 2.79
-81.0573 34.1024 3.11
-81.0178 34.0878 3.66
-80.9783 34.0733 3.76
-80.9388 34.0587 3.93
-80.8993 34.0441 4.26
-80.8599 34.0294 4.07
-80.8205 34.0148 4.57
-80.7811 34.0001 4.65
-80.7418 33.9854 4.8
-80.7024 33.9707 5.02
-80.6631 33.956 4.86
-80.6238 33.9412 4.63
-80.5846 33.9265 4.63
-80.5453 33.9117 4.7
-80.5061 33.8969 4.81
-80.467 33.882 4.99
-80.4278 33.8672 5.67
-80.3887 33.8523 5.86
-80.3495 33.8374 6.0
-80.3105 33.8225 5.88
-80.2714 33.8076 6.0
-80.2324 33.7926 6.19
-80.1934 33.7776 6.26
-80.1544 33.7626 6.47
-80.1154 33.7476 6.81
-80.0765 33.7326 6.7
-80.0375 33.7175 6.63
-79.9987 33.7025 6.52
-79.9598 33.6874 6.61
-79.9209 33.6723 7.13
-79.8821 33.6571 6.83
-79.8433 33.642 6.95
-79.8046 33.6268 6.75
-79.7658 33.6116 6.81
-79.7271 33.5964 7.06
-79.6884 33.5812 7.34
-79.6498 33.5659 7.21
-79.6111 33.5506 7.52
-79.5725 33.5354 7.92
-79.5339 33.52 7.51
-79.4953 33.5047 7.45
-79.4568 33.4894 7.93
-79.4183 33.474 7.42
-79.3798 33.4586 7.28
-79.3413 33.4432 6.58
-79.3029 33.4278 6.17
-79.2644 33.4123 5.73
-79.226 33.3969 5.4
-79.1877 33.3814 4.95
-83.17 34.8766 0.78
-83.1292 34.8632 1.12
-83.0884 34.8497 1.19
-83.0477 34.8362 1.0
-83.0069 34.8228 0.87
-82.9662 34.8092 0.57
-82.9255 34.7957 0.56
-82.8848 34.7821 0.4
-82.8442 34.7686 0.22
-82.8036 34.755 0.21
-82.763 34.7413 0.27
-82.7224 34.7277 0.44
-82.6818 34.714 0.54
-82.6413 34.7003 0.56
-82.6008 34.6866 0.61
-82.5603 34.6729 0.54
-82.5199 34.6591 0.45
-82.4794 34.6453 0.31
-82.439 34.6315 0.1
